FTF_data,BPFO_data,BPFI_data,BSF_data,fault_type
1256.1014858373278,4379.605915977293,7088.275415476593,2145.112996179066,0
1221.421848419046,4202.917289983104,7981.3821609115585,1653.0218007472213,0
1585.8493878898948,3976.261899170088,8191.982935382505,1956.0677139567204,0
1247.3872382608104,4079.908333417562,8074.935202655444,1812.089992890866,0
1298.694817140306,3947.341188948262,7873.761938430073,1904.103195972244,0
1226.4205443134215,3905.6373279084582,6282.395555867239,1603.2895122794528,0
1293.8184999008074,4352.764184169718,8212.475616374655,1922.0931696686623,0
1398.9906806730517,4334.41136642573,7679.664279811775,1953.5446828816496,0
1410.8752987401783,4863.81700958612,7620.814810798789,2085.0378686597514,0
1294.2179580130305,3791.319597685602,6757.608019511247,1918.05064206276,0
1224.534144461817,4536.090976466082,7895.690052065885,2328.33568216136,0
1307.106536301496,4019.27982813458,7695.9427638394,1913.7242621874684,0
1243.452538827841,4005.420387325948,7408.827249884578,1977.8486236696208,0
1541.9632594510806,4077.700806242567,6738.745527602515,1891.449226328868,0
1197.3744582577303,3352.277099449552,7826.420029288075,2010.937102518203,0
1263.2902181675772,3756.127126864198,6783.390822310756,1832.0126611842225,0
1274.13462426231,4203.871207271663,8103.305599213163,1940.7296245159407,0
1326.1358270854373,4126.168393032297,7641.237255614232,2115.179575751381,0
1324.4176574657208,5144.372502624068,6641.13689543754,1864.34474447491,0
1316.4417485444503,4452.561437924951,7576.312620903932,1892.926468113756,0
1392.0075332743588,4149.148681555542,6725.975964657254,2318.647862345966,0
1300.126638083686,3785.9390250106576,7257.068139738887,1858.1475072285784,0
1222.097693532851,4080.962630109235,7676.436287762783,1862.845358868556,0
1225.9190039025466,3759.940801134037,8452.20933842325,1887.552951895651,0
1526.7982025140843,4309.702793435576,7901.427796261667,1957.4336734038263,0
1249.1789090706957,3440.0528269792094,7024.772214195973,1954.180556820959,0
1235.5221075963009,4519.517270476321,8151.674846884369,1855.3309653255728,0
1261.5182693755314,4192.19782385546,6760.187176763425,2028.2307522749857,0
1395.8725510513211,5131.041157447599,7156.714587597225,1872.2254821258937,0
1490.1941471051866,4634.2813730454045,6946.926577724925,1893.5101412678964,0
1297.3383342742184,4014.819196137594,7653.847816055662,2100.3567680209485,0
1206.9394312036002,4231.999605909414,7198.738658268413,1729.2595924488955,0
1232.7374667909196,3863.4277108380647,7794.821970744333,1758.30894946901,0
1329.2479921089912,3598.637145842789,6955.728340812331,2207.2417247941426,0
1318.4027865398114,3569.7226140776875,6672.785000679062,1739.405248457307,0
1480.5272459965515,3908.903995484364,7321.196266939489,2158.849267028737,0
1532.5657416798451,4635.559939979316,7375.395179232155,2233.8916880717006,0
1616.295449835451,4148.879792480916,7975.700663508769,2177.910973486474,0
1519.6011269899373,4602.232256956313,7245.818795011626,1932.764200365399,0
1468.1508887316654,5225.676934239988,6887.796556679229,1986.9135782684568,0
1393.357776032217,3968.793325071386,7721.990600106962,2171.873875003003,0
1397.5878742894354,4289.13562551962,6891.83251073115,1994.876438401288,0
1229.257707673847,3560.0332343239143,7897.016474598392,1657.8584617975275,0
1317.9651999499004,3576.71206892076,7448.22058488275,1871.990379521968,0
1252.1163351982425,3796.3489236538167,6976.165060407071,1774.5015398539476,0
1283.946847999314,4327.633397543057,8173.904816693964,2011.4937173842677,0
1290.832924803403,4584.034580912895,6838.818753536315,1844.69881743464,0
1497.2410400584413,4659.337603719521,6256.35320417707,2096.4862578023717,0
1272.0824101165667,4749.530553124042,8020.508247849865,1749.8975195650312,0
1258.6634690107785,5334.778097583051,7132.586015608822,1716.145024532008,0
1328.33731044439,3893.3919657411375,6605.218051240549,1931.36966477852,0
1400.632794106494,4246.458140494539,7121.743683730395,2110.350292487231,0
1239.345613321749,3643.446068146056,7685.732743077913,1649.9107948562878,0
1224.890670407225,3897.602429012552,7861.852635045922,1973.0684955683637,0
1256.7009303789532,3509.394065771719,6807.786655516631,1580.598200721072,0
1345.2480520553888,4441.929071086907,7553.050564187592,2114.29842795088,0
1373.020478786966,4564.384019113927,6943.194735849675,1970.932115174944,0
1261.5622070784866,4357.439590306767,6763.033710479675,1829.999657855472,0
1288.1918701501072,4101.695871072591,7952.185902020133,1864.5736705097247,0
1277.0344410198736,4812.385716325046,6332.978959661127,1863.647511718834,0
1321.8512080739183,3900.945126150519,6953.497506394017,1984.863852970303,0
1252.039065747594,4441.886657474779,7359.594434668117,2075.3758876430284,0
1192.799298397628,4044.941877713221,8080.708685311977,1711.0881918944222,0
1244.6130649957106,3865.063467079309,7510.6698025388605,2008.5552422051128,0
1309.3106633919397,3869.80011211378,7844.58435232209,1924.943540386007,0
1235.8440105095326,4339.398789881726,6390.66780736823,1748.551028055575,0
1329.4756538021368,4945.244518586875,6913.187534498242,1867.443562980377,0
1365.0495072847718,4422.675311227348,7801.586295503777,1864.11037151136,0
1257.065350883989,3812.865050479065,7560.543083122529,1975.1588941276784,0
1323.906147958791,4971.221968390116,7723.932845755444,1939.0696210853305,0
1255.9592525053583,3766.116152922161,6963.657903595504,1923.9589917579076,0
1244.4327909810938,4524.571672866227,7360.157267841938,2111.6003874896105,0
1310.819767494473,3844.197428210048,7683.741453738884,1708.0729124113632,0
1393.0775312797575,3925.0008953149368,7496.630111771808,1957.137784614787,0
1304.9654524145697,3747.028102183172,8371.771273217573,1824.342832102897,0
1425.2275010213086,3692.2470349718,6129.134755026867,1812.3297507226048,0
1448.8122686682716,4500.901761502776,7832.791174947787,2028.969518895893,0
1258.6214994077325,3827.615338781725,7965.149458008925,1868.4682760264932,0
1353.960984694012,5025.643631609569,6846.523254675329,1942.2502017026663,0
616.2689876063853,2787.7392728669192,1174.1872357922864,1458.4381905223324,1
207.0980091120591,2873.5177576852852,882.7497836150598,1154.2815557022484,1
422.67564547603774,2637.0804187313656,1128.925581538739,1355.434796021147,1
182.75080194348314,2728.7181739786597,1112.8798554154073,1060.0090801674698,1
396.1672067260769,2770.208134749324,928.985336745179,1157.9961110234608,1
279.7550314204066,2702.934521520156,1021.9117709538715,1130.017014303977,1
216.28157536218816,2579.5770357263546,941.2679552197485,1292.9808542086598,1
220.18993465558592,2619.2244888845935,965.0540531581149,1075.8727849810223,1
185.5934044270015,2742.3609672481143,924.4397650115332,998.3621087899536,1
219.8005482763953,2645.991311953998,977.2176876082935,1089.7045499330034,1
248.32066863561684,2734.722576631697,957.4315753034925,1027.0602271659052,1
334.17315857196394,2690.541045374835,946.3871580613422,1176.204996917654,1
237.03204026157832,2397.714113525067,926.839867118198,1055.9894075034663,1
203.26473299658616,2679.462850459247,1034.1094924314677,916.123273041673,1
271.2939394842605,2459.4592226692707,1042.270726944067,1143.9252031907947,1
274.57986124694736,2791.7448478357737,1170.8727185309108,986.7260514134579,1
554.6160781212029,2371.241835021279,1032.8537281419474,1331.631891119914,1
178.00299425939667,2590.7473757709463,981.5453268758563,931.8804212430261,1
198.03353606218207,2839.441786017462,993.3958428730168,1095.339032847643,1
252.1137973406551,2659.9880646141173,1018.5332166955825,1031.6161238276127,1
172.83209057537712,2710.5002539302677,1049.653203219965,1156.8302130991956,1
301.8529462089427,3060.020402815139,1160.203786168493,868.7777660747911,1
246.16718023352757,2684.411780279593,1054.2643292557193,1075.7121759912477,1
189.98763860181123,2818.7212626510463,922.5698872282327,923.6269642950076,1
221.8662676481308,2583.5261958385486,1128.5742570880132,1067.7725732261358,1
394.08772175976014,2437.4277652754663,958.2925281109997,1264.2152395024073,1
204.570683591861,2790.45046023455,1004.1482048468253,1017.9347983022776,1
184.85401935779478,2744.376612283004,967.1631368864331,1206.1637124652455,1
207.18978034228743,2790.9481063336584,1104.8509078531617,1055.216131187393,1
194.52622821539998,2756.9139006512232,1117.6702913034096,1101.8121420814361,1
304.23810771114955,2689.7754796037584,1033.221907889277,1175.101359958223,1
178.5130398241722,2537.5555109720704,1047.5606599856828,1025.9577646828977,1
206.54167895838114,2571.465408300568,1122.396138900808,1035.8737752922766,1
328.7697501196031,2764.084554971281,1005.5886485539363,1272.1367096207887,1
175.19476357776168,2592.559364739548,992.3947394162204,1249.9476387735226,1
246.86731700206659,2507.6837197283976,1019.6967927596527,1127.0691525066536,1
239.65225850169804,2772.3236285936005,904.3307447260923,1183.8080943559962,1
229.90356368399765,2696.351929223945,934.2237349212319,1114.641673022656,1
202.1074504179061,2793.391216556947,1088.8080070149965,1050.6455916865193,1
192.01893758991952,2952.4319147505807,1106.8436680001532,1115.6319722160856,1
275.48021021388575,2722.466507265119,1139.666146281132,1183.1050498526326,1
238.3736786288377,2540.0667138120352,914.2136751259378,1103.4696937227295,1
224.0794859220466,2688.0285597330844,1131.915505168964,1035.0139416677127,1
160.00534853022572,2556.6971682500757,873.6663946869774,1118.6691585187486,1
166.49216629944075,2594.197840706338,1085.2974687946225,1012.9391314904027,1
301.2851787226506,2691.7882925968897,882.3775799605418,1068.7239558157544,1
271.79361339090343,2524.581498781527,1075.0718186525771,1184.1394029399983,1
181.65466348688642,2882.8867629835704,1087.35217321128,1057.3776663771218,1
176.44899700910247,2618.8006068056197,875.2759596501834,1217.3881593613205,1
302.71245746235354,2568.1212414616975,881.9416715099637,1114.0654165893477,1
181.2604075693575,2768.989898510357,1085.6212448808958,1127.0337835758444,1
195.6143676949786,2585.512021998043,1067.693050385355,964.6559705054556,1
226.01773059918003,2642.2732744793243,942.3853153540439,1255.983417719707,1
179.52316235061963,2866.128203510614,992.8852254228783,962.7924379622519,1
194.4047201475326,2923.2158911618326,1024.329873951746,1166.9374480661586,1
182.33170942835557,2765.272199859571,1154.0292029790262,1082.6995364151605,1
197.0477872544962,2859.002180816071,917.799315678077,1165.3441961698466,1
259.7703866735314,2628.693843073576,965.0178145845221,1017.999797706397,1
175.93551814183542,2866.721385333171,1002.6514859411111,1203.6051728678308,1
177.8525376445671,2657.04170814266,1063.6649576652103,993.366911746969,1
341.85223206326333,2329.505283180344,877.9200686508927,1367.2050574992147,1
201.79506893230285,2753.290028236369,1051.256339891824,1114.094497072761,1
180.47691257883042,2901.5383359401367,1011.4834726304956,1218.9640612729206,1
336.8883244147853,2743.2328868577747,1020.6588597100813,1057.359586256223,1
337.6511687398204,2703.5628601431613,881.3012958763954,1186.0039304556988,1
194.18488398370087,2731.1266651815768,1104.5594773512519,991.8284078313807,1
361.73606282677355,2821.3100487561205,942.8702445710175,1237.2419500492767,1
190.3778494906275,2569.344996580818,977.8190235808256,1077.5008871879775,1
223.2408699284433,2621.908390339891,1120.5485831478975,1019.6086532416784,1
197.95972830141704,2770.661686508143,920.1757806145384,1171.4422907204782,1
180.08624704406324,2573.796310784063,945.6948461233765,1206.5306061783626,1
280.10896590203095,2545.844730864716,925.6872594658531,1021.0520862675684,1
171.8638790719959,2543.6615204654363,1011.107527651898,1058.9944776410618,1
198.87880038365063,2616.538953589431,1052.0208304791713,1063.3256225702578,1
202.6713688345652,2694.321056879556,1006.8940254258969,1110.5189045443237,1
223.33703505205122,2620.2841515248642,962.0525530727541,1018.1504737751015,1
256.53884318470165,2869.4166427050036,1043.7693167723962,1061.6423560283004,1
253.64817891111792,2647.2977428465297,1206.8134628942591,1034.4331040056868,1
271.2337512212492,2700.267360798238,922.4742556152594,1028.618502835436,1
236.58440240297836,2514.695403347614,964.5905640085214,1108.5043365752697,1
222.13764503004978,2723.6868557127177,1129.9722899333133,1154.6577585736266,1
220.99803846640546,2690.872374774737,987.0151591470218,1219.1237940216522,1
415.205227377774,2796.7614178845092,1073.0347764012658,1120.7914733147102,1
275.39077025197,2860.1043153140786,1117.6110883178783,1267.237532565703,1
245.70226698814744,2875.6870309122182,1140.2619392420927,1010.4429665070841,1
184.6087702495582,2749.342926363463,966.6801499062765,1184.8225257768431,1
223.86733714461215,2492.047281311989,1139.338081954787,1021.2755704699306,1
268.19406731370964,2691.068806953592,1117.705368869303,1147.7462591499288,1
246.46318083225185,2700.2123675765597,1024.0126836976044,1160.0133723441647,1
214.21621817589818,2873.1852198290007,948.3637190506694,1368.9830545462885,1
231.3731435331541,2855.3900404200344,1019.7190647894765,1095.0603978395736,1
215.3641056719715,2799.0215355942914,1080.4075850932977,1055.6580187528818,1
203.35951132594934,2844.7732219664354,990.3870245613971,1007.9068795334487,1
197.24466551893713,2732.1012031611695,959.6109415677342,1082.9312407929717,1
329.8191349204015,2783.0143481151367,1026.5399399394025,1078.5055258193618,1
209.23743899776588,2622.3808046963672,973.8114165925047,1223.8983399811268,1
178.21002554741276,2826.994095591903,1124.5702183034562,1060.8287626267638,1
245.49939338955485,2475.282222296286,986.5728437678895,1224.2681383218317,1
188.31845494493137,2806.6112136864213,1185.862235810049,1075.6670275940075,1
277.7513197789266,2727.421249388496,884.6699453139433,1301.4176761840617,1
343.5196481085112,2786.255745291209,973.740549563682,1153.45481690205,1
208.84446594837357,2754.8965761654445,1019.6651632830634,1050.7697675810643,1
226.64313951028262,2879.085867419935,995.7982371065975,1166.2829599270858,1
215.1286834025363,2908.4140857608377,1040.4353213061854,1110.9993269533638,1
294.4707321203916,2608.346007128107,1010.878899960908,1037.9481497075208,1
290.2757435537676,2763.082252394031,990.5306506219285,1286.4913740966215,1
268.78776097573643,2963.5170013695415,1095.2166360544452,1086.5549101668892,1
181.426546046481,2739.2110478249515,971.582300224911,1216.5640523658412,1
199.4282948500574,2994.854957389251,1119.1969025679794,1002.2260768187423,1
203.30741794700063,2880.6452811659706,1006.2523303539172,1091.0380233762419,1
224.9525473005143,2806.739030323453,1066.7542112583535,1098.6581242418656,1
190.6362026778473,2655.311300656301,958.0679499461957,1054.2757510937572,1
323.46914149744276,2619.95173560517,1020.6223136833579,1300.5788513940088,1
172.23881362190482,2771.995078249944,1016.3985451438126,1059.4212145870865,1
208.3425888418906,2957.8619219518587,1041.7865879079848,1102.7355685848313,1
234.15875271158438,2658.309129228263,1010.2154661631489,1094.8630177584344,1
345.6709055396977,2492.023891161972,1017.9704500210928,1185.477717979259,1
326.3793562165921,2460.960374882872,1093.2328337917293,1157.103163206679,1
257.59529463627416,2679.7750188319737,941.859265452209,1258.4959212539998,1
280.38024885944134,3010.5985692580275,1066.5293877356517,1061.7612273560576,1
285.00356076131817,2662.8514312515003,982.4781442352463,1190.4726315176201,1
223.8183992346452,2786.1874363526285,1033.8854854212032,1031.1360018161158,1
173.91250871141557,2442.3232969010755,1046.794288807904,1211.118649335009,1
301.3091133546757,2681.0591113807886,1050.9921382518075,1202.1995736641875,1
185.82435356632058,2806.8100623728415,1170.4164886097221,1126.9128372548919,1
263.7060104462779,2686.8646592575737,1007.3874409231832,1220.0188079038658,1
175.20852336875873,2677.804475484367,1095.3036715499472,1104.2499240147026,1
202.72775554025205,2621.928068546425,1024.6946602706682,1159.9216305369935,1
174.04736944926037,2947.349644152287,1063.2773006660796,1018.9979216439282,1
217.04663306071075,2625.0658364476894,1007.5446091135167,994.9968376120643,1
251.58414946829788,2878.7773487103254,1046.5160633364337,1083.8039458212502,1
215.29608013716103,2864.5826884844614,1115.1587135641853,1049.2559782715553,1
176.09031012568767,2598.927510348015,986.329322509425,1099.1127839643734,1
266.939154730097,2659.979651848209,1077.4483266896507,1111.63286248327,1
200.48691119026302,2806.0928698015073,996.1151072369462,1111.9725812908923,1
243.50145187087944,2484.113800938346,1051.038416773758,1081.1881550013463,1
215.5010526920152,2769.878180519243,1097.591230008157,1095.341366573967,1
170.81310849563818,2725.6435566974383,871.1518775045566,1029.7652945724928,1
293.8912991624383,2516.478221518492,932.2574818690194,1077.0143840321061,1
213.607158992828,2795.887880008712,1025.4416302275636,1031.714364759049,1
248.29535545524192,2951.563909140907,1020.3041575855486,976.4776281906956,1
196.8566605524777,2771.5525688935354,1038.6696476171408,1190.718583454669,1
169.96035845380283,2498.740045618845,1041.7318782925224,1018.252870582412,1
230.19734651499883,2560.2859115994966,1074.2930136174932,1297.2122927456453,1
356.2064679445138,2921.8808553623176,1035.9049717686412,1189.4811283766244,1
346.71013606941847,2488.9846335969846,890.0720564752046,1284.5511724025546,1
400.49842650972465,2541.3934325950445,1016.071747529838,1234.094166238216,1
181.03102420988444,2776.7084257966553,1080.2103925177937,1017.1836252097266,1
197.39088272316013,2585.8448174679743,1075.2259575326677,1162.5759538261968,1
173.3109680639079,2888.806197675042,1157.9072471687507,1158.347830177854,1
498.81781628402143,2660.2472637219707,1204.1621502634234,1245.3022313545475,1
396.1174055267002,2802.5044593121524,1019.3397744694213,1239.4870631543006,1
448.2183684768007,2550.1997589041666,970.168560656736,1303.2242787669597,1
328.33139689748685,2691.304552559464,1106.0952401560464,1147.5191641025754,1
206.10686301632947,2619.8020832771126,1021.5665878285678,1044.9148589754993,1
167.11665051085205,2833.8672550704578,1078.0876791517187,1051.807558044833,1
198.48225343940152,3008.6460085871363,923.8576295697226,975.8957638094325,1
175.2169850455045,2889.275751485074,959.3370780885656,1013.0659790223947,1
211.8627503933662,2613.73707756073,1169.2661818750971,1128.7855731410364,1
208.19255011702518,2730.09668351467,991.4380624148254,1046.8100795954097,1
203.72004661607048,2705.725074973527,1062.2578379760637,1167.4419878667422,1
203.13617378468317,2766.798210868165,1101.2470634047995,1024.2574063199422,1
294.72955336264084,2761.2752640580225,1040.0193570508218,1175.510839551838,1
190.90738307606426,2806.7992427313247,1022.5336073732666,1136.0769923713794,1
189.31630472518322,2497.5588970558683,953.9461339011996,1155.4850605122572,1
205.37781016940733,2872.046761574919,942.1161257578583,1021.1568174577168,1
278.2935511746305,2681.6536650077355,952.9631587137338,1080.5872737921832,1
298.8799313566594,2664.7361127349586,987.2109217045996,1157.1251287478478,1
357.7280623682328,2791.1127008563585,1019.8315831643223,1013.3125950107211,1
201.9842815716141,2579.1985656809684,914.0642169681103,1108.4903240307553,1
192.38155522562175,2530.4474659294997,1058.332814820764,995.848667390859,1
477.8055741674952,2673.5855150688967,1001.4096091657734,1244.541608621182,1
336.436463108855,2579.113434485998,1027.3542572835863,1196.8696444438867,1
186.34718284082965,2765.104286111174,996.2441132957745,1157.244728990466,1
263.7125642494915,2731.5452219755653,984.6983474679391,1026.4400614060776,1
167.5919515554237,2906.1750966842387,1022.8475446892884,1197.31641560461,1
175.12821971245722,2746.2896310667606,1079.7645887875576,1004.9218306830405,1
251.67543514124347,2517.893372304608,1007.1796120580731,1100.7653796932675,1
220.16202984314418,2900.5807914239504,1018.8268005188673,1024.1961288104876,1
210.8535568321346,2775.9856170242833,995.6171531323697,1123.907253264706,1
243.16810609481684,2600.434395920955,1043.5782024196606,1052.1528487318105,1
221.56709268762253,2972.4852714816525,893.8392999656554,1138.2728719387792,1
218.01966144152638,2804.2998187786793,1032.902221671065,1010.7119888140699,1
173.3273055866964,2440.0994287740177,958.9794969953143,1022.3355161940088,1
374.3817087201817,3103.6290110194336,1295.3010983224815,1071.42149663502,1
450.4419106461276,2839.9137023268563,1310.0005500588566,1340.9976770842713,1
297.9951292711832,2803.6873376755666,955.605170298207,1015.4696724485724,1
196.65133774946807,2534.869227410269,957.4830945500771,1189.9079429354454,1
218.23027017916758,2455.1273101171655,1075.2643550038927,922.908214788883,1
221.61946385971487,2614.733654414671,879.6960124214193,1086.553640386153,1
345.43136891325474,2723.030955600525,947.7401108407067,1181.0671038319063,1
193.9697120114801,2530.786206415863,1044.8864926318581,1161.0321946723045,1
179.15395443799954,2456.967965137192,943.6186732909298,1099.0830603860518,1
222.07381397546015,2686.832813211134,984.7137684499291,1087.380556924461,1
191.73870130950954,2734.1077928816017,1069.0311551212258,1079.6145548349812,1
250.72418404205072,2988.807419665051,977.400918528613,1039.5884188645232,1
163.42075864774137,2475.124054865009,1047.2822092425597,1131.8856444192718,1
199.9118323758171,2447.7436876682814,1015.8397121440581,1030.6262205822386,1
324.3157324312538,2949.806872436291,1023.8891663039947,1217.3559906691137,1
197.4930361800679,2852.1711918138026,915.3503043770145,1081.8768216958983,1
229.4952044763176,2603.116698541085,826.830468822919,1176.703842071949,1
183.5613282925279,2930.3708966132463,1067.135159400178,1043.7453302091737,1
262.4532904981977,2625.273974437899,955.4462700162102,1066.3365350879928,1
263.7562431222193,2556.9775018256064,1083.342289567639,1135.9618789162291,1
307.31368154690074,2675.3025693131067,1135.7472268594029,1101.8535279515174,1
188.89502518711038,2939.440706950891,1088.1101358545443,1104.8009827077456,1
323.45093443075604,2316.044814550985,1114.4911766675573,1209.2221497222845,1
177.74329675582257,2604.7902177493106,1150.0221371914893,965.1912054318177,1
189.97118695199583,2411.4577047064745,990.3458018359963,1105.7776284346928,1
203.45616670427117,2624.11962602451,968.2612102131578,991.9434402487351,1
256.11935140699507,2444.8346744574405,1064.3288509125744,1130.3829921728186,1
235.48355617453836,2559.5957924979652,1005.2175632259591,1090.2109397870504,1
168.25357749345753,3079.013235359378,1057.8433769527237,948.0595463003696,1
216.45989794846676,2499.2979757345884,988.5615976567761,1096.0855776109804,1
322.2122487306325,2529.5867744788984,983.6070943806442,954.6239091034363,1
210.51353694401385,2556.560035604413,1066.1409944682155,1100.9958442042278,1
228.70229038887007,2583.0691940106085,1038.5536025991817,1015.8022109172913,1
282.251221988095,2294.1000334433284,1018.4394079884041,1276.3062672902522,1
235.96160289260723,2603.143462992722,1102.3956928289176,1003.2262548495688,1
178.75074769648785,2520.1445085417276,999.6405789283033,1104.6477691328673,1
183.7108570726125,2565.841160959136,998.7827100648035,934.130194068943,1
173.68507074280134,2447.978019263095,1025.3930181696317,1086.0825922427734,1
174.45314427920206,2806.6855414356955,964.9098489557687,1103.802592775001,1
275.47570582497696,2526.0256026237303,899.8624380997367,1326.5747530621488,1
281.11277918632527,2693.958606028215,998.9009068297768,994.7962613128102,1
298.966178222248,2643.5217996153283,997.2096778936145,1205.2507317707832,1
188.8067759117959,2815.651174818635,1096.7335658999345,1013.8582452515844,1
318.98443047917414,2391.358396629121,981.4622030744684,1225.0124156854765,1
213.10929250812384,2551.1437932412473,978.7937319372496,957.3216529665883,1
186.66131190255393,2471.518007986768,1072.612409097535,1085.1319971800624,1
241.9989082280705,2979.4721073046558,955.1407004702642,1156.4815760095496,1
182.32838344893312,2460.567843513832,1067.8836552399644,1154.6706346612123,1
259.4150636456818,2791.1808433558676,1061.599693500634,973.5848428181994,1
165.99212214877755,2795.5532155402625,1041.226894190871,1125.5614221435685,1
234.403477204293,2924.173962212053,940.2382894076986,1042.5373511341395,1
181.10363546698864,2612.3660386940387,1081.9983203178408,872.4755039027726,1
238.22658164335598,2714.7217499047933,978.063019478762,1201.2192632456674,1
391.98453085570753,2753.13910750186,1024.114042958469,1238.0588230532774,1
201.80988016218524,2626.591056059798,991.3250896567039,1165.1187333363503,1
196.6324938952408,2729.080476115376,908.2215087650502,1153.940522748168,1
170.37957909206443,2889.936764485383,1002.4947928790648,990.4529738979428,1
208.3928316655042,2485.115281796297,901.7025868985618,1236.2485384887777,1
228.43200869334976,2631.756224329977,974.6204536925945,1104.3565691115507,1
194.75884044350698,2940.7211433202683,979.5091139467704,1196.916326541099,1
207.89688345551886,2727.6802669232497,1169.1558932393334,1241.060448691791,1
240.1559719904979,2689.4766714264065,995.385027345093,1158.0523201791011,1
165.4365038702096,3072.2440381984325,977.754056182521,1135.5982623595066,1
169.88997159067358,2491.578149610284,857.981516954689,1257.3006930024244,1
256.89796951583537,3005.2923853251523,1102.9888340420744,1076.649417356211,1
314.20787761515726,2638.8598513183074,859.6337065925393,1134.7885009982856,1
221.8690408939798,2555.5005416322233,1014.5264704887508,1191.0864183973838,1
222.22534287006212,2729.53175785502,1074.8052761334302,1102.6479434411829,1
291.97917227446766,2785.03609647797,907.555407999508,1268.9943870156596,1
162.126708848639,2958.2697083944304,1075.0760641288537,917.4814137448395,1
208.46174708984827,2733.0324733620782,938.7023994478119,1257.9578558398266,1
185.41912609094697,2874.9405701702726,971.0702914983325,1136.893565686493,1
181.57141267285652,2886.6452276467116,993.0540805899068,962.3225393998334,1
212.66787907559453,2710.234082088998,900.845946611591,1079.3364879606963,1
277.1817658480626,2721.6811485238245,938.7581360078101,1195.7054839507073,1
219.14699920907105,2823.388491975075,852.3703032265371,1125.6488521599185,1
195.90285446031734,2678.046861502317,1047.6520001824604,1229.1143017870465,1
249.5260848623032,2861.377327537562,1048.4871345112176,1093.011414581593,1
166.41169727120422,2679.769369481742,857.4674807032509,1268.983576087074,1
253.90859470446048,2900.097250596706,987.2001505263718,1150.483550133455,1
179.0856044033699,2778.7810111609474,913.0562437646439,1116.0545694407415,1
168.92956802138434,2841.524868804135,992.9989204891073,1084.8838634651217,1
210.18795354779644,2786.7785056214334,970.3010015498072,1241.1724770135093,1
313.73087220345303,2872.364368583656,971.5362526844414,1179.1780456057431,1
251.48127195790795,2696.8140004677016,894.6592499019647,1194.432320816821,1
289.85921021511547,2814.283059668265,1030.6929122556166,1048.3971250141453,1
189.4438182237095,2557.0212306766616,904.5523820086826,1264.6875774640096,1
195.46392989339648,2710.164670664629,1055.5121185522266,1072.911903581276,1
241.65408171252298,2865.540143781757,1055.6300588613963,1080.6908184517006,1
179.05480111189897,2840.04648073265,1008.4341317126667,1078.815018147585,1
293.70984138031196,2661.1564841875647,889.1556683921433,1043.420038947389,1
168.02759003304223,2680.9884315616946,918.0104967150235,1106.703497370873,1
207.1906114461484,2680.4816612304767,1027.7350973001116,1133.3029281589668,1
237.41369578509966,2858.0214388775466,1078.5443131344214,1163.3272696049457,1
299.37929591289213,2775.8965118269134,990.6989133899168,1392.4916907266743,1
224.2171449688445,2799.8310031147366,1053.2865279275052,1031.4492263451673,1
285.2746290717173,2615.519742611839,1052.7391905604832,1140.5532740410097,1
177.05369311680843,2615.6002660871754,1017.1422067246059,1104.019145656454,1
216.79701913962452,2763.2743249119303,1023.1017696564988,998.6259129045354,1
212.09028278097756,2874.414115326501,954.7331157932011,1090.0061441842695,1
259.33454369731123,2787.4945088045774,1038.4950670917701,939.6187371861802,1
181.88842983404018,2747.7370255681303,869.0777628843438,1239.1403711746086,1
240.87572873419745,2766.34355387369,1146.5334532509492,975.1556931100483,1
271.2024560156252,2759.6420844386844,1003.9435063922416,1152.7086145676467,1
185.6466271349889,2817.066783099369,999.484327223832,1099.7230134218235,1
299.30615908767203,2545.2628499147404,1018.2850533583296,1223.6464361336411,1
157.78849708633342,2904.348638243339,1073.678360813013,1157.56310519773,1
185.22743228765117,2536.4313424523825,957.9655709412739,1146.8008251799565,1
170.67146977323912,2723.457262063335,1079.2566953885093,1116.0982825849528,1
235.5635615694133,2680.2564827071806,924.4856631573072,1193.7447107587532,1
256.2638584217809,2578.339169174378,993.505055782724,926.4089517165521,1
209.47985765565184,2705.883447447091,976.8460447413099,1168.4558849041914,1
334.02948926478274,2526.9930085976225,1065.7395134389988,1090.5179377880497,1
405.5238208039255,2722.900847807685,948.5589274220722,1267.8344730538947,1
177.11844963119304,2768.823342365939,995.9507153034726,1095.7009719841913,1
176.74819723973548,2677.599043866277,968.7691807800874,1111.8425392164302,1
212.30648837423735,2855.0489571102667,978.176661993151,1096.1862762096719,1
171.48856993900478,2787.509847692025,893.3131059317797,1212.1027668464628,1
172.0477030063935,3185.9239506955405,1011.1375411492745,939.9288703967383,1
344.3620834474747,2765.79965209493,1061.62126162941,1266.6354102115642,1
216.3344877717485,2774.879958018035,1158.0381323292959,1096.6160390088921,1
176.91945500415218,2965.480581629789,1035.2753983046107,1071.766879941489,1
262.2922228319846,2703.398558264651,1054.2840863649735,1301.076994155157,1
168.86199716426563,3118.3708357286096,1084.4021420010022,1137.6551723731468,1
251.40854332233425,2696.6048759615774,956.1334983691455,1189.925833552184,1
440.1845037179321,2952.6132637208434,1289.7278329046615,1093.4239231261624,1
333.7702108606952,2405.4887872789845,489.74246972860385,1751.1950893330754,2
369.2156072542763,2346.2862730010397,435.01421422269675,2024.7771884471972,2
360.8625693891956,2191.9673896988215,386.1875462661076,1744.7645801637984,2
